"Source","Destination","Bytes","LastWriteTime"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_122413\liens_scripts_pubs.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_122413\liens_scripts_pubs.txt","820","23/05/2026 12:24:13"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_122413\manifest.json","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_122413\manifest.json","7248","23/05/2026 12:24:13"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_122413\README.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_122413\README.txt","255","23/05/2026 12:24:13"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\A_VALIDER_PAR_MOUSS.md","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\A_VALIDER_PAR_MOUSS.md","1858","23/05/2026 12:43:53"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\garde_import.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\garde_import.txt","176","23/05/2026 12:43:53"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\liens_scripts_pubs.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\liens_scripts_pubs.txt","820","23/05/2026 12:43:53"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\manifest.json","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\manifest.json","7248","23/05/2026 12:43:53"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\README.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_124353\README.txt","255","23/05/2026 12:43:53"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\A_VALIDER_PAR_MOUSS.md","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\A_VALIDER_PAR_MOUSS.md","1977","05/06/2026 16:08:03"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\DECISION_MOUSS_A_REMPLIR.md","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\DECISION_MOUSS_A_REMPLIR.md","919","23/05/2026 14:03:34"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\garde_import.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\garde_import.txt","176","05/06/2026 16:08:03"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\liens_scripts_pubs.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\liens_scripts_pubs.txt","820","05/06/2026 16:08:03"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\manifest.json","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\manifest.json","7750","05/06/2026 16:08:03"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\README.txt","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\organisateur-de-cables-de-voyage-compact_20260523_130345\README.txt","420","05/06/2026 16:08:03"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\recherche_produits_20260522_131142.html","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\recherche_produits_20260522_131142.html","2527","22/05/2026 13:11:42"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\recherche_produits_20260522_135045.html","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\recherche_produits_20260522_135045.html","3452","22/05/2026 13:50:45"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\recherche_produits_20260522_135900.html","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\recherche_produits_20260522_135900.html","2670","22/05/2026 13:59:00"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\recherche_produits_20260523_175201.html","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\recherche_produits_20260523_175201.html","2608","23/05/2026 17:52:01"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\recherche_produits_20260527_115158.html","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\recherche_produits_20260527_115158.html","2706","27/05/2026 11:51:58"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\selection_couche_006_20260527.json","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\selection_couche_006_20260527.json","93712","27/05/2026 22:55:39"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\produits-a-valider\selection_couche_006_20260527.md","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\produits-a-valider\selection_couche_006_20260527.md","17624","27/05/2026 22:55:39"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\README_BUSINESS.md","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\README_BUSINESS.md","900","22/05/2026 13:57:36"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\RISQUES_ET_SECURITE.md","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\RISQUES_ET_SECURITE.md","2012","21/05/2026 14:40:28"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\.gitkeep","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\.gitkeep","1","21/05/2026 14:40:28"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\data\quick-products.json","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\data\quick-products.json","29723","05/05/2026 13:57:25"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\package.json","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\package.json","1228","27/05/2026 11:42:25"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\README.md","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\README.md","2639","05/05/2026 10:54:43"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\api\admin\dropshipping\import\route.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\api\admin\dropshipping\import\route.ts","5369","21/05/2026 19:09:12"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\api\admin\products\[slug]\route.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\api\admin\products\[slug]\route.ts","9517","12/05/2026 14:56:08"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\api\admin\products\route.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\api\admin\products\route.ts","3396","05/05/2026 09:25:58"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\boutique\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\boutique\page.tsx","3101","12/05/2026 15:05:59"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\categories\[slug]\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\categories\[slug]\page.tsx","3819","03/05/2026 15:41:42"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\categories\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\categories\page.tsx","732","12/05/2026 14:58:34"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\conditions-dropshipping\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\conditions-dropshipping\page.tsx","2004","12/05/2026 15:00:44"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\dropshipping\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\dropshipping\page.tsx","5726","12/05/2026 14:57:32"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\faq\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\faq\page.tsx","2118","12/05/2026 15:01:01"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\layout.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\layout.tsx","2178","03/05/2026 15:48:06"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\livraison\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\livraison\page.tsx","3139","12/05/2026 15:01:20"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\manifest.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\manifest.ts","1075","01/05/2026 17:05:10"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\page.tsx","4645","12/05/2026 15:04:37"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\produit\[slug]\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\produit\[slug]\page.tsx","11557","12/05/2026 14:40:47"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\sitemap.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\app\sitemap.ts","1170","12/05/2026 15:04:02"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\CategoryGrid.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\CategoryGrid.tsx","8548","27/05/2026 11:42:16"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\Footer.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\Footer.tsx","2800","12/05/2026 14:57:58"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\Header.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\Header.tsx","4002","12/05/2026 14:57:41"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\HeroCarousel.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\HeroCarousel.tsx","1907","02/05/2026 04:23:31"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\ProductCard.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\ProductCard.tsx","6132","12/05/2026 14:38:59"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\QuickProductImportForm.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\components\QuickProductImportForm.tsx","30548","05/05/2026 09:30:17"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\lib\catalog-server.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\lib\catalog-server.ts","2771","03/05/2026 15:40:36"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\lib\catalog.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\lib\catalog.ts","32787","12/05/2026 16:38:35"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\lib\legal.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_002_partenaires_aliexpress_20260527_115543\src\lib\legal.ts","5727","12/05/2026 15:01:36"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\boutique\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\boutique\page.tsx","2972","27/05/2026 11:58:57"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\conditions-dropshipping\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\conditions-dropshipping\page.tsx","2019","27/05/2026 12:01:43"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\dropshipping\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\dropshipping\page.tsx","5729","27/05/2026 11:59:10"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\page.tsx","4663","27/05/2026 11:58:34"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\sitemap.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\app\sitemap.ts","1150","27/05/2026 11:59:59"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\components\Footer.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\components\Footer.tsx","2793","27/05/2026 11:58:08"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\components\Header.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\components\Header.tsx","4001","27/05/2026 11:57:55"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\lib\catalog.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_003_urls_partenaires_20260527_121926\src\lib\catalog.ts","33339","27/05/2026 11:56:55"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\boutique\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\boutique\page.tsx","2972","27/05/2026 11:58:57"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\categories\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\categories\page.tsx","692","27/05/2026 11:58:41"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\page.tsx","4679","27/05/2026 12:23:21"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\produits-partenaires\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\app\produits-partenaires\page.tsx","5732","27/05/2026 12:20:44"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\components\CategoryGrid.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\components\CategoryGrid.tsx","8544","27/05/2026 11:57:30"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\lib\catalog.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_004_vitrine_categories_20260527_223742\src\lib\catalog.ts","33336","27/05/2026 12:19:51"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_005_ponts_catalogue_20260527_224819\src\lib\catalog-server.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_005_ponts_catalogue_20260527_224819\src\lib\catalog-server.ts","4032","27/05/2026 12:15:09"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_005_ponts_catalogue_20260527_224819\src\lib\catalog.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_005_ponts_catalogue_20260527_224819\src\lib\catalog.ts","33551","27/05/2026 22:37:54"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_006_selection_produits_20260527_225438\business-maxi-trouvailles\scripts\business_pipeline.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_006_selection_produits_20260527_225438\business-maxi-trouvailles\scripts\business_pipeline.mjs","21449","22/05/2026 13:57:32"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_007_admin_selection_20260527_225629\src\app\admin\dropshipping\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_007_admin_selection_20260527_225629\src\app\admin\dropshipping\page.tsx","1836","27/05/2026 12:02:39"
